experiment_id,result_group,model,dataset,seed,summary_path,checkpoint_path,config_path,predictions_path,n,cer,wer,exact,pred_len_mean,blank_logit_penalty,checkpoint_epoch,checkpoint_val_cer,grouped_domains,included_in_thesis,notes,cyrillic_handwriting_cer,cyrillic_handwriting_wer,cyrillic_handwriting_exact,hkr_words_cer,hkr_words_wer,hkr_words_exact,school_notebooks_clean_cer,school_notebooks_clean_wer,school_notebooks_clean_exact
penalty_m0p9,primary,penalty_m0p9,,,outputs/htr_graph_v1/sweep_tri10k_image_only_v1_val/penalty_m0p9/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_image_only_v1_val/penalty_m0p9/predictions.jsonl,6000,0.10475963624969568,0.38870833333333316,0.5735,7.798166666666667,-0.9,72,0.10474548642413459,"cyrillic_handwriting|phrase|None,cyrillic_handwriting|word|None,hkr_words|phrase|None,hkr_words|word|None,school_notebooks_clean|phrase|pupil_text,school_notebooks_clean|word|pupil_comment,school_notebooks_clean|word|pupil_text,school_notebooks_clean|word|teacher_comment",needs_decision,,,,,,,,,,
penalty_m1p0,primary,penalty_m1p0,,,outputs/htr_graph_v1/sweep_tri10k_image_only_v1_val/penalty_m1p0/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_image_only_v1_val/penalty_m1p0/predictions.jsonl,6000,0.10471510948016892,0.3888472222222221,0.5735,7.802833333333333,-1.0,72,0.10474548642413459,"cyrillic_handwriting|phrase|None,cyrillic_handwriting|word|None,hkr_words|phrase|None,hkr_words|word|None,school_notebooks_clean|phrase|pupil_text,school_notebooks_clean|word|pupil_comment,school_notebooks_clean|word|pupil_text,school_notebooks_clean|word|teacher_comment",needs_decision,,,,,,,,,,
penalty_m1p1,primary,penalty_m1p1,,,outputs/htr_graph_v1/sweep_tri10k_image_only_v1_val/penalty_m1p1/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_image_only_v1_val/penalty_m1p1/predictions.jsonl,6000,0.10473897912903861,0.3886944444444443,0.5743333333333334,7.808833333333333,-1.1,72,0.10474548642413459,"cyrillic_handwriting|phrase|None,cyrillic_handwriting|word|None,hkr_words|phrase|None,hkr_words|word|None,school_notebooks_clean|phrase|pupil_text,school_notebooks_clean|word|pupil_comment,school_notebooks_clean|word|pupil_text,school_notebooks_clean|word|teacher_comment",needs_decision,,,,,,,,,,
penalty_m1p2,primary,penalty_m1p2,,,outputs/htr_graph_v1/sweep_tri10k_image_only_v1_val/penalty_m1p2/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_image_only_v1_val/penalty_m1p2/predictions.jsonl,6000,0.10485349216230162,0.38962499999999994,0.5735,7.814166666666667,-1.2,72,0.10474548642413459,"cyrillic_handwriting|phrase|None,cyrillic_handwriting|word|None,hkr_words|phrase|None,hkr_words|word|None,school_notebooks_clean|phrase|pupil_text,school_notebooks_clean|word|pupil_comment,school_notebooks_clean|word|pupil_text,school_notebooks_clean|word|teacher_comment",needs_decision,,,,,,,,,,
penalty_0p0,needs_review,penalty_0p0,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_dist_v1_val/penalty_0p0/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_dist_v1_val/penalty_0p0/predictions.jsonl,6000,0.10269661009740122,0.3905372894947875,0.5638333333333333,7.756333333333333,0.0,80,0.10333460933180214,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.12690872073294876,0.4929513415188722,0.5115,0.08556175923205016,0.3370064279155188,0.5395,0.10211475271716236,0.3655753968253968,0.6405
penalty_m0p1,needs_review,penalty_m0p1,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_dist_v1_val/penalty_m0p1/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_dist_v1_val/penalty_m0p1/predictions.jsonl,6000,0.10269661009740122,0.39080459770114945,0.5633333333333334,7.76,-0.1,80,0.10333460933180214,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.12697658635900916,0.4924965893587995,0.5115,0.08541483005191498,0.3370064279155188,0.5395,0.10228325890976493,0.36706349206349204,0.639
penalty_m0p2,needs_review,penalty_m0p2,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_dist_v1_val/penalty_m0p2/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_dist_v1_val/penalty_m0p2/predictions.jsonl,6000,0.10267534345625452,0.3905372894947875,0.5636666666666666,7.764833333333334,-0.2,80,0.10333460933180214,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.12697658635900916,0.4920418371987267,0.512,0.08541483005191498,0.3367003367003367,0.5395,0.10219900581346364,0.36706349206349204,0.6395
penalty_m0p3,needs_review,penalty_m0p3,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_dist_v1_val/penalty_m0p3/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_dist_v1_val/penalty_m0p3/predictions.jsonl,6000,0.10267534345625452,0.3905372894947875,0.5638333333333333,7.768666666666666,-0.3,80,0.10333460933180214,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.12677298948082796,0.49158708503865395,0.5125,0.08536585365853659,0.3367003367003367,0.54,0.1025360181986688,0.36755952380952384,0.639
penalty_m0p4,needs_review,penalty_m0p4,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_dist_v1_val/penalty_m0p4/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_dist_v1_val/penalty_m0p4/predictions.jsonl,6000,0.10269661009740122,0.3905372894947875,0.564,7.773666666666666,-0.4,80,0.10333460933180214,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.12684085510688836,0.49158708503865395,0.5125,0.08541483005191498,0.3373125191307009,0.5395,0.10245176510236752,0.3665674603174603,0.64
penalty_m0p5,needs_review,penalty_m0p5,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_dist_v1_val/penalty_m0p5/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_dist_v1_val/penalty_m0p5/predictions.jsonl,6000,0.1028029433031347,0.39107190590751134,0.5635,7.778333333333333,-0.5,80,0.10333460933180214,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.12663725822870717,0.4920418371987267,0.5125,0.08561073562542855,0.33823079277624735,0.538,0.10278877748757267,0.3665674603174603,0.64
penalty_m0p6,needs_review,penalty_m0p6,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_dist_v1_val/penalty_m0p6/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_dist_v1_val/penalty_m0p6/predictions.jsonl,6000,0.10295180979116159,0.39120556001069234,0.563,7.785166666666667,-0.6,80,0.10333460933180214,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.12684085510688836,0.4920418371987267,0.512,0.08570868841218533,0.33853688399142945,0.537,0.10295728368017525,0.3665674603174603,0.64
penalty_m0p7,needs_review,penalty_m0p7,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_dist_v1_val/penalty_m0p7/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_dist_v1_val/penalty_m0p7/predictions.jsonl,6000,0.10305814299689507,0.39160652232023524,0.5628333333333333,7.790666666666667,-0.7,80,0.10333460933180214,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.12690872073294876,0.4924965893587995,0.512,0.08595357037907729,0.3394551576369758,0.536,0.10287303058387395,0.36607142857142855,0.6405
penalty_m0p8,needs_review,penalty_m0p8,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_dist_v1_val/penalty_m0p8/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_dist_v1_val/penalty_m0p8/predictions.jsonl,6000,0.10320700948492195,0.3917401764234162,0.5626666666666666,7.797166666666667,-0.8,80,0.10333460933180214,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.12690872073294876,0.49158708503865395,0.512,0.08619845234596925,0.3400673400673401,0.536,0.10304153677647654,0.3665674603174603,0.64
penalty_m0p9,needs_review,penalty_m0p9,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_dist_v1_val/penalty_m0p9/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_dist_v1_val/penalty_m0p9/predictions.jsonl,6000,0.10307940963804177,0.3917401764234162,0.5631666666666667,7.803166666666667,-0.9,80,0.10333460933180214,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.12650152697658637,0.49022282855843563,0.5135,0.08629640513272603,0.3403734312825222,0.536,0.10287303058387395,0.36755952380952384,0.64
